ProbeID,Module,ModuleColor
10761517,0,grey
10920632,0,grey
10797966,0,grey
10780373,0,grey
10708327,0,grey
10889263,0,grey
10747278,0,grey
10758724,0,grey
10886029,0,grey
10710890,0,grey
10840043,0,grey
10741647,0,grey
10764573,0,grey
10725474,0,grey
10715721,0,grey
10831452,0,grey
10833979,0,grey
10797588,0,grey
10815049,0,grey
10918708,0,grey
10723419,0,grey
10874909,0,grey
10770517,0,grey
10770313,0,grey
10745271,0,grey
10750277,0,grey
10816546,0,grey
10702714,0,grey
10915105,0,grey
10782695,0,grey
10745595,2046,white
10795616,0,grey
10761096,0,grey
10797597,0,grey
10824882,0,grey
10700324,0,grey
10872291,0,grey
10875723,0,grey
10916855,0,grey
10778759,2046,white
10819523,0,grey
10738430,0,grey
10721962,2046,white
10706146,0,grey
10851815,0,grey
10794812,0,grey
10824250,0,grey
10724838,0,grey
10827438,0,grey
10788497,0,grey
10852248,2046,white
10897683,0,grey
10871041,0,grey
10764240,0,grey
10834483,2046,white
10806083,0,grey
10940493,0,grey
10793103,0,grey
10803655,0,grey
10757129,0,grey
10797138,0,grey
10772911,0,grey
10920148,0,grey
10700457,0,grey
10831940,0,grey
10730173,0,grey
10821450,0,grey
10819914,0,grey
10794159,0,grey
10701082,0,grey
10889513,0,grey
10742033,0,grey
10895585,0,grey
10870020,0,grey
10819568,0,grey
10714537,0,grey
10750848,0,grey
10763607,2046,white
10744568,0,grey
10792751,2046,white
10835652,0,grey
10806506,0,grey
10771531,0,grey
10744370,0,grey
10832299,0,grey
10865483,0,grey
10736486,0,grey
10840867,0,grey
10716080,0,grey
10701913,0,grey
10750672,0,grey
10778108,0,grey
10938409,0,grey
10930301,0,grey
10890602,0,grey
10903911,0,grey
10739866,0,grey
10834225,0,grey
10732844,0,grey
10751931,0,grey
10904707,0,grey
10768364,0,grey
10700123,0,grey
10882933,0,grey
10700055,0,grey
10940596,0,grey
10940666,0,grey
10776566,0,grey
10754592,0,grey
10772653,0,grey
10713217,0,grey
10814940,0,grey
10836015,0,grey
10794229,0,grey
10921444,2046,white
10915657,0,grey
10790257,0,grey
10779115,2046,white
10737949,0,grey
10926930,2046,white
10714249,0,grey
10847718,0,grey
10770666,2046,white
10935131,0,grey
10855506,0,grey
10766869,0,grey
10901923,0,grey
10937523,0,grey
10885693,2046,white
10906592,0,grey
10892152,2046,white
10837393,2046,white
10727734,0,grey
10886406,0,grey
10746575,0,grey
10780803,0,grey
10837114,0,grey
10857112,0,grey
10920298,0,grey
10862327,0,grey
10733553,0,grey
10863866,0,grey
10930510,0,grey
10737908,0,grey
10871284,0,grey
10936488,0,grey
10935378,0,grey
10851599,0,grey
10752515,0,grey
10892409,0,grey
10810635,0,grey
10800562,0,grey
10727156,0,grey
10834447,0,grey
10915751,0,grey
10701093,0,grey
10920056,0,grey
10767987,0,grey
10905453,0,grey
10840667,0,grey
10872561,2046,white
10734188,0,grey
10916923,0,grey
10884174,0,grey
10796226,0,grey
10719863,2046,white
10742833,0,grey
10830133,2046,white
10916237,2046,white
10785895,0,grey
10816026,2046,white
10763808,0,grey
10770511,0,grey
10793140,0,grey
10719204,0,grey
10732511,0,grey
10721812,2046,white
10744161,0,grey
10700792,0,grey
10781690,0,grey
10863262,0,grey
10867364,0,grey
10713915,0,grey
10881341,0,grey
10838772,0,grey
10816204,0,grey
10850530,0,grey
10752903,2046,white
10929153,0,grey
10723650,0,grey
10738383,0,grey
10846794,0,grey
10724228,0,grey
10937777,0,grey
10780798,0,grey
10847572,0,grey
10762792,0,grey
10809251,0,grey
10765038,0,grey
10839170,0,grey
10912581,0,grey
10897272,0,grey
10849598,0,grey
10814767,0,grey
10859254,0,grey
10779818,0,grey
10914853,0,grey
10934610,0,grey
10814384,0,grey
10937241,0,grey
10788246,0,grey
10766795,0,grey
10757962,0,grey
10887281,0,grey
10712560,0,grey
10720479,0,grey
10779726,0,grey
10831804,0,grey
10881315,0,grey
10784540,0,grey
10939909,0,grey
10749839,0,grey
10733997,0,grey
10873260,0,grey
10754010,0,grey
10797722,2046,white
10776459,0,grey
10816144,0,grey
10701034,0,grey
10762108,0,grey
10839596,0,grey
10843028,0,grey
10701163,0,grey
10904521,0,grey
10771210,0,grey
10854357,0,grey
10783553,0,grey
10864671,2046,white
10900116,0,grey
10885305,0,grey
10780889,0,grey
10769638,0,grey
10801960,0,grey
10807085,0,grey
10839511,0,grey
10713983,2046,white
10861333,0,grey
10793475,0,grey
10909590,0,grey
10910668,0,grey
10940594,0,grey
10815552,0,grey
10743265,0,grey
10737411,0,grey
10767388,0,grey
10869267,0,grey
10804281,0,grey
10752673,0,grey
10936526,0,grey
10734338,0,grey
10930612,0,grey
10920371,0,grey
10737719,0,grey
10841946,0,grey
10922476,0,grey
10869886,2046,white
10881124,0,grey
10701587,0,grey
10787071,0,grey
10810299,0,grey
10889234,2046,white
10799133,0,grey
10769788,0,grey
10921309,0,grey
10894395,0,grey
10824322,0,grey
10807583,0,grey
10804856,0,grey
10861617,0,grey
10903315,0,grey
10798459,2046,white
10731341,0,grey
10811244,0,grey
10768332,0,grey
10836755,0,grey
10788035,0,grey
10893247,0,grey
10811596,0,grey
10789702,0,grey
10888931,0,grey
10809912,0,grey
10754939,0,grey
10720506,0,grey
10887120,0,grey
10878926,0,grey
10847957,0,grey
10861890,0,grey
10828158,0,grey
10799435,0,grey
10700185,0,grey
10779288,0,grey
10739558,0,grey
10784360,2046,white
10800200,0,grey
10736661,2046,white
10865081,0,grey
10764540,0,grey
10712276,0,grey
10880056,0,grey
10940661,0,grey
10708954,0,grey
10823303,0,grey
10818660,0,grey
10830754,0,grey
10914371,0,grey
10897752,0,grey
10804560,0,grey
10706696,0,grey
10797741,0,grey
10923560,0,grey
10782210,0,grey
10792997,0,grey
10707645,0,grey
10707647,0,grey
10722371,0,grey
10722389,0,grey
10722393,0,grey
10722395,0,grey
10722397,0,grey
10722399,0,grey
10722403,0,grey
10722411,0,grey
10874929,0,grey
10720161,0,grey
10871419,0,grey
10924260,0,grey
10883982,0,grey
10721802,0,grey
10724950,0,grey
10734468,0,grey
10775647,0,grey
10824780,0,grey
10931182,0,grey
10916232,0,grey
10762762,0,grey
10888150,0,grey
10922226,0,grey
10729027,0,grey
10836446,0,grey
10828288,0,grey
10938858,0,grey
10898147,0,grey
10793304,0,grey
10722375,0,grey
10722377,0,grey
10719580,0,grey
10852682,0,grey
10779202,0,grey
10910191,0,grey
10933349,0,grey
10711234,0,grey
10750460,0,grey
10773115,0,grey
10823555,0,grey
10740681,0,grey
10916598,0,grey
10722379,0,grey
10832715,0,grey
10772325,0,grey
10884339,0,grey
10758048,0,grey
10803531,2046,white
10884046,0,grey
10884080,0,grey
10768346,0,grey
10775628,0,grey
10745214,0,grey
10929267,0,grey
10823284,0,grey
10739721,0,grey
10784621,0,grey
10754563,0,grey
10818696,0,grey
10820577,0,grey
10893759,0,grey
10733389,0,grey
10766756,0,grey
10731047,0,grey
10750489,0,grey
10863426,0,grey
10860773,0,grey
10722982,0,grey
10846095,0,grey
10774930,0,grey
10867320,0,grey
10882659,0,grey
10850970,0,grey
10912598,0,grey
10763883,0,grey
10799084,0,grey
10798558,0,grey
10890648,0,grey
10742983,0,grey
10862850,0,grey
10723810,0,grey
10767184,0,grey
10911773,0,grey
10916144,0,grey
10923580,0,grey
10703128,2046,white
10704808,0,grey
10763021,2046,white
10725819,2046,white
10852071,0,grey
10819005,0,grey
10773521,0,grey
10909994,0,grey
10786743,0,grey
10748953,0,grey
10898573,2046,white
10785928,0,grey
10703059,0,grey
10770375,0,grey
10795108,0,grey
10829082,0,grey
10782368,0,grey
10786624,0,grey
10740408,0,grey
10744907,2046,white
10758808,0,grey
10785297,0,grey
10903206,0,grey
10722303,0,grey
10933259,0,grey
10922783,0,grey
10910577,0,grey
10793734,0,grey
10789508,0,grey
10937358,0,grey
10773160,0,grey
10884418,0,grey
10808708,0,grey
10860724,0,grey
10700895,0,grey
10757258,0,grey
10764369,0,grey
10784307,2046,white
10792344,0,grey
10787514,0,grey
10764718,0,grey
10853842,0,grey
10882399,0,grey
10839767,0,grey
10779225,0,grey
10817573,0,grey
10919103,0,grey
10864525,2046,white
10712171,0,grey
10745323,0,grey
10835242,0,grey
10781290,0,grey
10770566,0,grey
10940460,0,grey
10878286,0,grey
10834731,0,grey
10911001,0,grey
10701327,0,grey
10919270,0,grey
10902957,0,grey
10843125,0,grey
10779293,0,grey
10746087,0,grey
10870490,0,grey
10913228,0,grey
10871695,0,grey
10776586,0,grey
10703708,0,grey
10740364,0,grey
10789059,0,grey
10700941,0,grey
10850979,0,grey
10788198,0,grey
10730446,2046,white
10713520,0,grey
10798135,0,grey
10808702,2046,white
10838831,0,grey
10820004,0,grey
10932230,0,grey
10700115,0,grey
10722429,0,grey
10750513,0,grey
10782383,0,grey
10896751,0,grey
10897703,0,grey
10745509,0,grey
10893641,0,grey
10930588,0,grey
10863489,0,grey
10709844,0,grey
10845508,0,grey
10790309,0,grey
10799383,0,grey
10848017,0,grey
10823611,0,grey
10869331,0,grey
10899726,0,grey
10912282,0,grey
10743783,0,grey
10908427,0,grey
10717295,0,grey
10746213,0,grey
10931382,0,grey
10837175,0,grey
10889064,2046,white
10906870,0,grey
10702250,2046,white
10791579,0,grey
10722383,0,grey
10722385,0,grey
10889731,0,grey
10782387,0,grey
10828229,0,grey
10755890,0,grey
10758991,0,grey
10701348,0,grey
10708230,0,grey
10940465,2046,white
10782846,0,grey
10738643,2046,white
10794680,0,grey
10782891,0,grey
10888917,0,grey
10700703,0,grey
10917245,0,grey
10797292,0,grey
10929105,0,grey
10806960,0,grey
10791700,0,grey
10807177,2046,white
10872829,0,grey
10908674,0,grey
10738056,0,grey
10796606,0,grey
10738477,0,grey
10736816,0,grey
10755148,0,grey
10720508,0,grey
10764314,0,grey
10764005,0,grey
10722421,0,grey
10722439,0,grey
10722445,0,grey
10722447,0,grey
10722453,0,grey
10722455,0,grey
10722457,0,grey
10722463,0,grey
10722469,0,grey
10722477,0,grey
10850362,0,grey
10788569,0,grey
10909446,0,grey
10826602,0,grey
10825915,0,grey
10719829,0,grey
10733380,2046,white
10739449,0,grey
10806314,0,grey
10810885,0,grey
10876827,0,grey
10786436,2046,white
10888662,0,grey
10712477,0,grey
10838823,0,grey
10756418,0,grey
10746976,0,grey
10929592,0,grey
10717141,0,grey
10758497,0,grey
10887144,0,grey
10734772,0,grey
10801884,0,grey
10723557,0,grey
10743774,0,grey
10898951,0,grey
10820953,0,grey
10887667,0,grey
10926054,0,grey
10940629,0,grey
10746515,0,grey
10865212,0,grey
10748105,0,grey
10712657,0,grey
10845124,0,grey
10845605,0,grey
10766289,0,grey
10819066,0,grey
10926160,0,grey
10815534,0,grey
10760307,2046,white
10765212,0,grey
10913592,0,grey
10714206,0,grey
10783599,0,grey
10893918,0,grey
10779253,0,grey
10741967,0,grey
10758010,0,grey
10861722,0,grey
10756261,0,grey
10716939,0,grey
10911936,0,grey
10868935,0,grey
10903466,0,grey
10902547,0,grey
10924798,0,grey
10842156,0,grey
10809100,0,grey
10782418,0,grey
10700632,0,grey
10759433,0,grey
10723866,0,grey
10758727,0,grey
10791652,0,grey
10748443,0,grey
10901158,0,grey
10779607,0,grey
10765668,0,grey
10751469,0,grey
10797388,0,grey
10755117,0,grey
10800696,0,grey
10820478,0,grey
10840568,2046,white
10739455,0,grey
10908658,0,grey
10844062,0,grey
10936341,0,grey
10734340,0,grey
10750808,0,grey
10780179,0,grey
10722053,2046,white
10894017,0,grey
10795198,2046,white
10849454,0,grey
10779243,0,grey
10701129,0,grey
10737068,0,grey
10900949,0,grey
10757195,0,grey
10817759,0,grey
10797323,0,grey
10718161,0,grey
10933733,0,grey
10906302,0,grey
10853810,0,grey
10931793,0,grey
10909210,0,grey
10704486,0,grey
10819130,0,grey
10898212,0,grey
10759844,0,grey
10770261,0,grey
10847490,0,grey
10750781,0,grey
10767959,0,grey
10931325,0,grey
10924507,2046,white
10703256,0,grey
10875218,0,grey
10770030,2046,white
10940650,0,grey
10826902,0,grey
10756280,0,grey
10809937,0,grey
10874866,0,grey
10717891,0,grey
10766923,0,grey
10752671,0,grey
10880775,0,grey
10940453,0,grey
10897154,0,grey
10933945,0,grey
10763604,0,grey
10812779,0,grey
10823184,0,grey
10816079,0,grey
10726652,0,grey
10936021,0,grey
10843207,0,grey
10823595,0,grey
10878157,0,grey
10703111,0,grey
10784702,0,grey
10833588,0,grey
10778311,0,grey
10735280,0,grey
10701797,2046,white
10807975,0,grey
10724693,2046,white
10793236,0,grey
10940658,0,grey
10762915,0,grey
10872312,0,grey
10908277,0,grey
10921687,2046,white
10773961,0,grey
10856884,0,grey
10885365,0,grey
10937570,0,grey
10826002,0,grey
10767482,0,grey
10741831,0,grey
10906453,0,grey
10703991,0,grey
10901216,0,grey
10760358,0,grey
10887516,2046,white
10747847,0,grey
10828046,0,grey
10731210,0,grey
10784566,2046,white
10717536,0,grey
10822234,0,grey
10804993,0,grey
10765100,0,grey
10740966,0,grey
10826669,0,grey
10760008,0,grey
10923336,0,grey
10815834,0,grey
10864652,0,grey
10920754,0,grey
10752405,0,grey
10716803,0,grey
10890338,0,grey
10772194,0,grey
10779331,0,grey
10879427,0,grey
10836794,0,grey
10909918,0,grey
10874728,0,grey
10713648,0,grey
10869541,0,grey
10760397,0,grey
10914164,0,grey
10924304,0,grey
10835896,0,grey
10868881,0,grey
10779265,0,grey
10803294,0,grey
10784140,2046,white
10886366,0,grey
10833635,0,grey
10771393,0,grey
10895861,0,grey
10799671,0,grey
10753982,0,grey
10805849,0,grey
10791458,0,grey
10876824,0,grey
10907665,0,grey
10753206,0,grey
10872018,0,grey
10919226,0,grey
10866972,0,grey
10733243,0,grey
10713760,0,grey
10827079,0,grey
10846128,0,grey
10937599,0,grey
10813958,0,grey
10822781,0,grey
10896551,0,grey
10880516,0,grey
10702588,0,grey
10702596,0,grey
10717586,0,grey
10817370,0,grey
10839506,0,grey
10848849,0,grey
10923050,0,grey
10914201,0,grey
10921550,0,grey
10915785,2046,white
10839115,0,grey
10863187,0,grey
10921784,0,grey
10930204,0,grey
10874298,0,grey
10883175,0,grey
10750193,0,grey
10845376,0,grey
10910376,0,grey
10898268,0,grey
10782379,0,grey
10817918,0,grey
10867409,0,grey
10703301,0,grey
10730610,0,grey
10878202,0,grey
10846604,2046,white
10765600,0,grey
10739169,0,grey
10744918,0,grey
10782533,0,grey
10900124,0,grey
10713089,0,grey
10826918,0,grey
10833031,0,grey
10725618,0,grey
10940497,0,grey
10905439,0,grey
10768697,0,grey
10838466,0,grey
10780735,0,grey
10913469,2046,white
10828714,2046,white
10700299,0,grey
10825852,0,grey
10767039,0,grey
10885400,0,grey
10909480,2046,white
10814705,0,grey
10936562,0,grey
10742657,0,grey
10728319,0,grey
10910431,0,grey
10901036,0,grey
10801290,0,grey
10719884,0,grey
10787666,0,grey
10700407,0,grey
10931271,0,grey
10930435,0,grey
10874723,0,grey
10817043,0,grey
10710782,0,grey
10903225,2046,white
10782409,0,grey
10808197,0,grey
10830050,0,grey
10870567,0,grey
10872101,2046,white
10930606,0,grey
10756079,0,grey
10731591,0,grey
10869693,0,grey
10700496,0,grey
10750926,0,grey
10842433,0,grey
10722369,0,grey
10722415,0,grey
10759449,0,grey
10901367,0,grey
10940480,0,grey
10888980,0,grey
10767985,0,grey
10829771,0,grey
10743535,0,grey
10927922,0,grey
10705874,0,grey
10743110,0,grey
10940364,0,grey
10761329,0,grey
10719161,0,grey
10820713,0,grey
10776512,0,grey
10936856,0,grey
10940003,0,grey
10865613,0,grey
10704127,2046,white
10851173,0,grey
10800760,0,grey
10708152,0,grey
10733449,0,grey
10883726,0,grey
10940641,0,grey
10940676,0,grey
10729780,0,grey
10779357,0,grey
10747746,0,grey
10809459,0,grey
10804906,0,grey
10835292,0,grey
10728375,0,grey
10939084,0,grey
10865452,2046,white
10746789,0,grey
10712359,0,grey
10710718,0,grey
10868509,0,grey
10862798,0,grey
10812973,0,grey
10907637,0,grey
10761727,0,grey
10890441,0,grey
10770430,0,grey
10832833,0,grey
10756560,0,grey
10899839,0,grey
10929929,0,grey
10723560,0,grey
10714846,0,grey
10816850,0,grey
10718167,0,grey
10909733,2046,white
10787113,0,grey
10771134,0,grey
10784172,2046,white
10785216,0,grey
10714078,0,grey
10919032,0,grey
10728060,2046,white
10757642,0,grey
10853110,2046,white
10765335,0,grey
10857036,0,grey
10769218,0,grey
10777794,0,grey
10794016,2046,white
10739792,0,grey
10854585,0,grey
10709237,0,grey
10762442,0,grey
10870565,0,grey
10709875,0,grey
10914312,0,grey
10875363,0,grey
10782126,0,grey
10884656,0,grey
10701006,0,grey
10832831,0,grey
10832808,0,grey
10850826,0,grey
10853401,0,grey
10753732,0,grey
10735777,0,grey
10719243,2046,white
10938384,0,grey
10912849,0,grey
10731348,0,grey
10841710,0,grey
10814430,0,grey
10733709,2046,white
10758896,0,grey
10820010,0,grey
10721504,0,grey
10781273,0,grey
10722720,0,grey
10934772,0,grey
10850321,0,grey
10863904,0,grey
10811126,0,grey
10806283,0,grey
10764228,2046,white
10773760,2046,white
10743359,0,grey
10714204,0,grey
10738296,0,grey
10844223,0,grey
10810539,0,grey
10709880,0,grey
10896400,0,grey
10799087,0,grey
10722167,0,grey
10788735,2046,white
10701120,0,grey
10716154,0,grey
10893139,0,grey
10856797,0,grey
10924769,0,grey
10864680,0,grey
10809902,0,grey
10936055,2046,white
10858871,0,grey
10918368,0,grey
10850390,0,grey
10700609,0,grey
10812524,0,grey
10928811,0,grey
10922826,0,grey
10741361,0,grey
10782870,0,grey
10729715,0,grey
10796800,0,grey
10813472,0,grey
10788180,0,grey
10785943,0,grey
10929261,0,grey
10833668,0,grey
10862595,0,grey
10932459,0,grey
10811900,2046,white
10718191,0,grey
10797189,0,grey
10803606,0,grey
10878845,2046,white
10924313,0,grey
10745757,0,grey
10759047,0,grey
10754354,0,grey
10940622,0,grey
10905804,0,grey
10799532,0,grey
10778404,0,grey
10851280,0,grey
10726317,0,grey
10799568,0,grey
10703947,0,grey
10910764,0,grey
10774361,0,grey
10874918,2046,white
10740416,0,grey
10721164,0,grey
10923036,0,grey
10803921,0,grey
10940664,0,grey
10886671,0,grey
10752148,0,grey
10700093,0,grey
10817383,0,grey
10820586,0,grey
10932236,0,grey
10703293,0,grey
10910463,0,grey
10707832,0,grey
10807768,0,grey
10808547,0,grey
10755501,0,grey
10731557,0,grey
10727084,0,grey
10932912,0,grey
10839174,0,grey
10765850,0,grey
10707338,0,grey
10833814,0,grey
10718091,0,grey
10795286,0,grey
10728464,0,grey
10906736,0,grey
10813934,0,grey
10777011,0,grey
10810280,0,grey
10908944,0,grey
10794453,0,grey
10753222,0,grey
10822368,0,grey
10871813,0,grey
10815120,2046,white
10858672,0,grey
10912003,0,grey
10872478,2046,white
10725445,0,grey
10920720,0,grey
10711251,0,grey
10813246,0,grey
10917106,0,grey
10722736,0,grey
10718266,0,grey
10940495,0,grey
10884162,0,grey
10779233,0,grey
10772582,0,grey
10918535,0,grey
10846158,0,grey
10732439,2046,white
10937060,0,grey
10784253,0,grey
10898315,0,grey
10926642,0,grey
10879555,0,grey
10936755,0,grey
10769621,2046,white
10809791,0,grey
10700366,0,grey
10736070,0,grey
10768376,0,grey
10701124,0,grey
10839327,2046,white
10706009,0,grey
10759585,0,grey
10837921,0,grey
10929842,0,grey
10880627,0,grey
10840448,0,grey
10828394,0,grey
10919433,0,grey
10774830,0,grey
10761545,0,grey
10756178,0,grey
10872929,0,grey
10740238,0,grey
10804132,0,grey
10829816,0,grey
10701689,0,grey
10908104,0,grey
10837752,0,grey
10829470,2046,white
10908896,0,grey
10785846,0,grey
10776681,0,grey
10887593,0,grey
10821004,0,grey
10918706,0,grey
10881468,0,grey
10897239,0,grey
10762039,0,grey
10905827,2046,white
10797062,0,grey
10863590,0,grey
10700796,0,grey
10772274,0,grey
10862876,0,grey
10728006,2046,white
10867799,2046,white
10940473,0,grey
10812592,0,grey
10935231,0,grey
10873993,0,grey
10859645,2046,white
10782349,0,grey
10746293,0,grey
10902052,0,grey
10826814,0,grey
10801778,0,grey
10879394,0,grey
10712501,0,grey
10926723,0,grey
10704505,0,grey
10898091,0,grey
10779168,0,grey
10919377,0,grey
10725919,0,grey
10734382,0,grey
10854056,0,grey
10875823,0,grey
10836277,0,grey
10817365,0,grey
10705394,0,grey
10879750,0,grey
10702428,0,grey
10854601,0,grey
10759834,0,grey
10905589,0,grey
10725289,0,grey
10759636,0,grey
10932646,0,grey
10921527,2046,white
10833152,0,grey
10919090,0,grey
10907689,0,grey
10899496,2046,white
10725993,0,grey
10756899,0,grey
10807083,0,grey
10703905,0,grey
10922025,0,grey
10922064,0,grey
10934980,0,grey
10816760,0,grey
10799615,0,grey
10794589,0,grey
10877416,0,grey
10900821,2046,white
10759409,0,grey
10930070,0,grey
10767489,0,grey
10701361,0,grey
10896380,0,grey
10739982,0,grey
10903259,0,grey
10848159,0,grey
10833289,0,grey
10885015,0,grey
10885417,0,grey
10714411,2046,white
10701505,0,grey
10740996,0,grey
10862359,0,grey
10923940,2046,white
10707620,0,grey
10868634,0,grey
10815850,0,grey
10802650,0,grey
10846151,2046,white
10827870,0,grey
10859371,0,grey
10883801,0,grey
10798538,0,grey
10816405,0,grey
10833910,0,grey
10919699,0,grey
10931651,0,grey
10902578,0,grey
10700607,2046,white
10804187,0,grey
10795957,0,grey
10917883,0,grey
10887369,0,grey
10855525,2046,white
10860111,0,grey
10938025,0,grey
10897465,0,grey
10800969,0,grey
10904688,0,grey
10940599,0,grey
10862522,0,grey
10856357,2046,white
10918620,0,grey
10766774,0,grey
10780834,0,grey
10927678,0,grey
10835458,0,grey
10792602,0,grey
10878047,2046,white
10901621,0,grey
10835894,0,grey
10892263,0,grey
10924780,0,grey
10716712,0,grey
10718171,0,grey
10864756,0,grey
10710166,0,grey
10860188,0,grey
10756608,0,grey
10817105,0,grey
10885235,0,grey
10819562,0,grey
10712134,0,grey
10881353,0,grey
10737784,0,grey
10706031,0,grey
10832326,0,grey
10921910,0,grey
10716801,0,grey
10830230,0,grey
10823127,0,grey
10782113,0,grey
10830561,0,grey
10928446,2046,white
10780813,0,grey
10784219,0,grey
10700449,0,grey
10778897,0,grey
10800726,0,grey
10776798,0,grey
10763284,0,grey
10735827,0,grey
10800491,0,grey
10854187,0,grey
10758446,0,grey
10940541,0,grey
10931457,0,grey
10859382,0,grey
10827749,2046,white
10735027,0,grey
10784694,0,grey
10700502,0,grey
10785930,0,grey
10886185,0,grey
10897054,0,grey
10729552,0,grey
10833617,0,grey
10839957,0,grey
10838506,0,grey
10818173,2046,white
10845072,0,grey
10844933,0,grey
10889590,0,grey
10767356,0,grey
10888127,0,grey
10909722,2046,white
10893127,0,grey
10867318,0,grey
10829761,0,grey
10733321,0,grey
10755448,0,grey
10899428,0,grey
10751295,0,grey
10723898,0,grey
10940675,2046,white
10805029,0,grey
10789747,0,grey
10940195,0,grey
10701485,0,grey
10867236,2046,white
10847965,0,grey
10723850,0,grey
10916734,0,grey
10902735,0,grey
10753567,0,grey
10703274,0,grey
10759611,0,grey
10925636,0,grey
10934509,0,grey
10885145,0,grey
10781304,0,grey
10775001,0,grey
10857883,0,grey
10906439,0,grey
10924762,0,grey
10859086,0,grey
10707721,2046,white
10839974,0,grey
10830216,0,grey
10930212,0,grey
10841716,0,grey
10700270,0,grey
10820688,0,grey
10903674,0,grey
10723928,0,grey
10755497,2046,white
10818134,0,grey
10845087,0,grey
10851753,0,grey
10876527,0,grey
10869915,0,grey
10933298,0,grey
10839197,2046,white
10742048,0,grey
10911593,0,grey
10742546,0,grey
10770503,0,grey
10861835,0,grey
10823015,0,grey
10930015,0,grey
10900606,0,grey
10872266,0,grey
10700546,0,grey
10912640,0,grey
10903864,2046,white
10858185,0,grey
10786174,0,grey
10776536,0,grey
10860888,0,grey
10876531,0,grey
10766760,0,grey
10759852,0,grey
10760646,0,grey
10779270,0,grey
10810210,0,grey
10715071,0,grey
10761917,0,grey
10700959,0,grey
10711210,0,grey
10703283,0,grey
10754426,0,grey
10743785,0,grey
10786755,0,grey
10706884,0,grey
10756393,0,grey
10934669,0,grey
10840890,0,grey
10773559,0,grey
10798952,0,grey
10896964,0,grey
10938346,0,grey
10731421,0,grey
10814752,0,grey
10792489,0,grey
10871203,0,grey
10905391,0,grey
10790811,0,grey
10787266,0,grey
10825111,0,grey
10863662,0,grey
10940007,0,grey
10903325,0,grey
10835054,0,grey
10852144,0,grey
10814270,0,grey
10940516,0,grey
10717949,0,grey
10863888,0,grey
10897045,0,grey
10910058,0,grey
10723943,0,grey
10832294,0,grey
10737636,0,grey
10809581,0,grey
10750117,0,grey
10823838,0,grey
10731009,0,grey
10760203,0,grey
10701198,0,grey
10926503,0,grey
10774265,0,grey
10766170,2046,white
10701309,0,grey
10890759,0,grey
10783501,0,grey
10781564,0,grey
10930799,0,grey
10867609,0,grey
10910158,0,grey
10728538,0,grey
10762848,0,grey
10891502,0,grey
10740018,0,grey
10914385,0,grey
10838075,0,grey
10932584,0,grey
10882111,0,grey
10811832,2046,white
10839565,0,grey
10876466,0,grey
10772665,0,grey
10760173,0,grey
10886631,0,grey
10883912,0,grey
10753600,0,grey
10889113,0,grey
10885382,0,grey
10768397,0,grey
10773298,0,grey
10764206,0,grey
10815785,0,grey
10702192,0,grey
10739209,0,grey
10788077,0,grey
10863402,0,grey
10885957,0,grey
10922249,0,grey
10937321,0,grey
10804463,0,grey
10820014,0,grey
10920170,0,grey
10937745,2046,white
10863714,0,grey
10713061,2046,white
10778629,0,grey
10930058,0,grey
10915492,0,grey
10794836,2046,white
10700034,0,grey
10837279,0,grey
10841974,2046,white
10909249,0,grey
10878905,0,grey
10726758,0,grey
10830454,0,grey
10911250,0,grey
10759402,0,grey
10904018,0,grey
10850482,0,grey
10758940,0,grey
10755196,0,grey
10900772,0,grey
10880691,0,grey
10700719,0,grey
10745897,0,grey
10880361,0,grey
10849967,0,grey
10886892,0,grey
10886904,0,grey
10886910,0,grey
10886916,0,grey
10886922,0,grey
10886934,0,grey
10886940,0,grey
10886950,0,grey
10886956,0,grey
10886966,0,grey
10886974,0,grey
10886980,0,grey
10886984,0,grey
10886990,0,grey
10886992,0,grey
10886996,0,grey
10887002,0,grey
10887006,0,grey
10887012,0,grey
10701271,0,grey
10742104,0,grey
10700160,0,grey
10712758,0,grey
10807033,0,grey
10940659,0,grey
10740688,0,grey
10845136,0,grey
10917870,0,grey
10771584,0,grey
10920541,0,grey
10734240,0,grey
10708921,0,grey
10871521,0,grey
10932276,0,grey
10781014,2046,white
10903860,0,grey
10910123,0,grey
10857296,0,grey
10878032,2046,white
10827696,0,grey
10712816,0,grey
10770721,0,grey
10700040,0,grey
10733056,0,grey
10876525,0,grey
10926091,0,grey
10814981,0,grey
10870177,0,grey
10773827,0,grey
10735096,0,grey
10839970,0,grey
10703279,0,grey
10803991,0,grey
10873419,0,grey
10788427,0,grey
10892143,0,grey
10735066,0,grey
10787611,0,grey
10891297,0,grey
10737163,0,grey
10865562,0,grey
10816179,0,grey
10842795,0,grey
10858784,0,grey
10822043,0,grey
10877684,2046,white
10908702,0,grey
10912584,0,grey
10911010,2046,white
10875375,0,grey
10802648,0,grey
10767698,0,grey
10788627,0,grey
10853324,2046,white
10703953,0,grey
10831620,0,grey
10796468,0,grey
10715653,0,grey
10919574,0,grey
10900537,2046,white
10738671,0,grey
10778640,0,grey
10936537,0,grey
10872978,0,grey
10764773,0,grey
10780808,0,grey
10903704,0,grey
10714106,0,grey
10813126,0,grey
10857673,0,grey
10712786,0,grey
10767102,0,grey
10827701,0,grey
10907869,0,grey
10710313,0,grey
10725519,0,grey
10710764,2046,white
10737107,0,grey
